"DC_ID","ADDR_LN1_TXT","ADDR_LN2_TXT","ADDR_LN3_TXT","CITY_NM","CNTY_NM","ST_PROV_CD","PSTL_CD","CTRY_CD","PHN_NBR","LATITUDE","LONGITUDE","OPR_STRT_TM","OPR_END_TM","CRT_USER_ID","CRT_DTTM","LST_UPDT_USER_ID","LST_UPDT_DTTM"
"2566","9402 State Road 16",Pralle Center,,ONALASKA,,WI,"54650",US,"6087790862",43.600424,-89.706876,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2566,2017-09-22 11:42:11,StoreSetupTool,2017-10-27 18:44:59
"2568","3500 Ross Clark Circle",Shops on the Circle - Suite 710,,DOTHAN,,AL,"36303",US,"3346780023",31.246073,-85.423503,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2568,2017-09-22 11:42:11,StoreSetupTool,2017-10-27 18:44:59
"2572","1016 Flatbush Avenue",,,BROOKLYN,,NY,"11226",US,"7182820178",40.646161,-73.958402,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2572,2017-09-22 11:42:11,StoreSetupTool,2017-10-27 18:44:59
"2696","737 S Broadway",Suite 741,,LOS ANGELES,,CA,"90014",US,"2135720590",34.044508,-118.254538,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2696,2017-09-22 11:42:12,StoreSetupTool,2017-10-27 18:45:00
"2697","5205 Airways Boulevard",Memphis Tanger Outlets - Suite 950,,SOUTHAVEN,,MS,"38671",US,"6623498363",34.936242,-89.989055,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2697,2017-09-22 11:42:12,StoreSetupTool,2017-10-27 18:45:00
"2699","7451 Peach Street",Peach Street Square - Unit 50,,ERIE,,PA,"16509",US,"8148607892",42.05546,-80.083724,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2699,2017-09-22 11:42:12,StoreSetupTool,2017-10-27 18:45:00
"2702","271 E Fordham Road",,,BRONX,,NY,"10458",US,"7187338550",40.862387,-73.894999,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2702,2017-09-22 11:42:12,StoreSetupTool,2017-10-27 18:45:00
"2705","411 Washington Street",Downtown Crossing,,BOSTON,,MA,"02110",US,"6173489312",42.355746,-71.060226,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2705,2017-09-22 11:42:12,StoreSetupTool,2017-10-27 18:45:00
"726","2701 Bergen Mall",Suite 346,,PARAMUS,,NJ,"07652",US,"2018431502",40.915104,-74.059223,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-726,2017-09-07 17:25:03,StoreSetupTool,2017-10-27 18:44:49
"3979","3122 Mount Lehman Road",Highstreet Mall - Unit B100,,ABBOTSFORD,,BC,V2T5M1,CA,"6045042437",49.062792,-122.381191,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3979,2017-09-16 09:56:54,StoreSetupTool,2017-10-04 13:43:13
"7187","5000 Canoe Pass Way",Tsawwassen Mills - Anchor K,,TSAWWASSEN,,BC,V4M0B3,CA,"6049480413",49.040789,-123.085062,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7187,2017-09-16 09:56:54,StoreSetupTool,2017-10-04 13:43:17
"3746","555 Sterling Lyon Parkway",,,WINNIPEG,,MB,R3P2T3,CA,"2044533440",49.845105,-97.213636,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3746,2017-09-16 11:17:19,StoreSetupTool,2017-10-04 13:43:12
"3986","30 Weston Road",The Stockyards - Unit 125,,TORONTO,,ON,M6N5H4,CA,"4167615331",43.674071,-79.469286,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3986,2017-09-16 11:17:20,StoreSetupTool,2017-10-04 13:43:13
"4213","11521 Westgate Drive",Westgate Centre - Unit 115,,GRANDE PRAIRIE,,AB,T8V3B1,CA,"7805323635",55.171352,-118.843494,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4213,2017-09-16 11:17:20,StoreSetupTool,2017-10-04 13:43:13
"4222","5000 Emerald Drive",Emerald Hills - Unit 640,,SHERWOOD PARK,,AB,T8HOP5,CA,"7804001136",53.56778,-113.285483,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4222,2017-09-16 11:17:21,StoreSetupTool,2018-06-25 19:08:06
"4512","5935 Mavis Road",Heartland Town Center - Unit 6A-B,,MISSISSAUGA,,ON,L5R3T7,CA,"9055011547",43.611122,-79.692475,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4512,2017-09-16 11:17:21,StoreSetupTool,2017-10-04 13:43:14
"4539","8555 Campeau Drive",Ottawa Tanger - Unit 520,,OTTAWA,,ON,K2T0K5,CA,"6138316006",45.298196,-75.937758,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4539,2017-09-16 11:17:21,StoreSetupTool,2017-10-04 13:43:14
"4548","175 Trainyards Drive",Ottawa Trainyards - Unit 4,,OTTAWA,,ON,K1G3X8,CA,"6135620330",45.413731,-75.643656,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4548,2017-09-16 11:17:21,StoreSetupTool,2017-10-04 13:43:14
"5450","5000 Highway 7 East",Markville,,MARKHAM,,ON,L3R4M9,CA,"9054702384",43.867226,-79.284598,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-5450,2017-09-16 11:17:22,StoreSetupTool,2017-10-04 13:43:14
"6796","19001 Chemin Notre-Dame",Montreal Premium Outlets - Unit 706,,Mirabel,,QC,J7J0T1,CA,"4504205546",45.698741,-73.919325,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6796,2017-09-16 11:17:24,StoreSetupTool,2017-10-04 13:43:17
"7522","5401 Boulevard des Galeries",Galeries de la Capitale - Unit 129,,QUEBEC,,QC,G2K1N4,CA,"4186263041",46.831159,-71.299094,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7522,2017-09-16 11:17:24,StoreSetupTool,2017-10-04 13:43:17
"9349","110 Concert Way",Park Place Barrie - Unit 4,,BARRIE,,ON,L4N6N5,CA,"7057350624",44.337465,-79.682046,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-9349,2017-09-16 11:17:25,StoreSetupTool,2017-10-04 13:43:17
"1996","120 Laconia Road",Suite 102,,TILTON,,NH,"03276",US,"6032861208",43.458392,-71.561991,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1996,2017-09-22 11:31:41,StoreSetupTool,2017-10-27 18:38:07
"2018","12156 Beyer Road",Suite 160,,BIRCH RUN,,MI,"48415",US,"9896245159",43.247073,-83.778183,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2018,2017-09-22 11:31:41,StoreSetupTool,2017-10-27 18:38:07
"2021","100 Citadel Drive",Suite 410,,COMMERCE,,CA,"90040",US,"3237272086",34.007416,-118.149906,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2021,2017-09-22 11:31:41,StoreSetupTool,2017-10-27 18:38:07
"2037","5001 Expressway 83",Suite 507,,MERCEDES,,TX,"78570",US,"9568257024",26.163286,-97.888151,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2037,2017-09-22 11:31:41,StoreSetupTool,2017-10-27 18:38:07
"2484","200 Bass Pro Drive",Outlets of Mississippi - Suite 591,,PEARL,,MS,"39208",US,"6019397426",32.273618,-90.149498,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2484,2017-09-22 11:31:41,StoreSetupTool,2017-10-27 18:38:07
"2849","5707-6 Richmond Road",Suite 6,,WILLIAMSBURG,,VA,"23188",US,"7572290474",37.319572,-76.737106,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2849,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2951","5205 Airways Boulevard",Memphis Tanger Outlets - Suite 1090,,SOUTHAVEN,,MS,"38671",US,"6623498644",34.936242,-89.989055,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2951,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2952","2810 W Loop 250 N",Commons at Northpark - Suite 125,,MIDLAND,,TX,"79705",US,"4326990035",32.039249,-102.110915,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2952,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2954","1911 Chestnut Street",,,PHILADELPHIA,,PA,"19103",US,"2155634237",39.952207,-75.172367,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2954,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2956","2910 W Loop 289",Promenade at West End - Suite 305,,LUBBOCK,,TX,"79407",US,"8067963640",33.566187,-101.94449,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2956,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2957","6401 W Marana Center Boulevard",Tucson Premium Outlets - Suite 927,,TUSCON,,AZ,"85742",US,"5205796980",32.379092,-111.103374,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2957,2017-09-22 11:31:42,StoreSetupTool,2017-10-27 18:38:08
"2958","3715 82nd Street",,,JACKSON HEIGHTS,,NY,"11372",US,"7188997694",40.74923,-73.884018,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2958,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:08
"2959","915 Ridgewalk Parkway",Outlets of Atlanta - Suite 600,,WOODSTOCK,,GA,"30188",US,"7709264891",34.119628,-84.526869,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2959,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:08
"2994","1100 Cornerstone Boulevard",Daytona Beach Tanger - Suite 750,,DAYTONA BEACH,,FL,"32117",US,"3862741804",29.240991,-81.069946,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-2994,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:08
"3222","665 The Arches Circle",,,DEER PARK,,NY,"11729",US,"6312542029",40.763481,-73.306612,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3222,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:08
"3224","2796 Tanger Way",Suite 305,,BARSTOW,,CA,"92311",US,"7602534726",34.847269,-117.084732,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3224,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:09
"3225","6415 Labeaux Avenue NE",Suite 3,,ALBERTVILLE,,MN,"55301",US,"7634976419",45.244769,-93.666405,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3225,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:09
"3226","1101 Outlet Collection Way",Outlet Collection - Suite 226,,AUBURN,,WA,"98001",US,"2533331039",47.339475,-122.266766,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3226,2017-09-22 11:31:43,StoreSetupTool,2017-10-27 18:38:09
"3227","10676 Emerald Coast Parkway W",,,DESTIN,,FL,"32550",US,"8506500671",30.387076,-86.444217,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3227,2017-09-22 11:31:44,StoreSetupTool,2017-12-13 14:38:20
"3228","5657 Factory Shops Boulevard",Suite 460-465,,ELLENTON,,FL,"34222",US,"9417223210",27.534336,-82.504753,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3228,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"3229","537 Monmouth Road",Suite 108,,JACKSON,,NJ,"08527",US,"7328337239",40.161952,-74.417481,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3229,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"3230","325 US Route 1",Suite K3-100,,KITTERY,,ME,"03904",US,"2074519011",43.114248,-70.732664,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3230,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"3231","2000 Atlantic Avenue",Building 800,,ATLANTIC CITY,,NJ,"08401",US,"6093450834",39.359048,-74.435661,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3231,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"3234","112 Tanger Drive",,,WILLIAMSBURG,,IA,"52361",US,"3196689916",41.691883,-92.004886,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3234,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"3608","5201 W War Memorial Drive",Suite 470,,PERORIA,,IL,"61615",US,"3096912573",40.778737,-89.673712,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3608,2017-09-22 11:31:44,StoreSetupTool,2017-10-27 18:38:09
"4148","422 86th Street",,,BROOKLYN,,NY,"11209",US,"7188338490",40.622239,-74.027845,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4148,2017-09-22 11:31:45,StoreSetupTool,2017-10-27 18:38:09
"4347","2720 N Clark Street",,,CHICAGO,,IL,"60614",US,"7733276494",41.931954,-87.644896,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4347,2017-09-22 11:31:45,StoreSetupTool,2017-10-27 18:38:10
"4358","22705 Clarksburg Road",Clarksburg Premium - Suite 700,,CLARKSBURG,,MD,"20871",US,"3015158016",39.229558,-77.286346,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4358,2017-09-22 11:31:45,StoreSetupTool,2017-10-27 18:38:10
"4368","71-18 Austin Street",,,FOREST HILLS,,NY,"11375",US,"7182684714",40.719729,-73.84412,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4368,2017-09-22 11:31:45,StoreSetupTool,2017-10-27 18:38:10
"4420","1500 Apalachee Parkway",Governor's Square - Suite 2032,,TALLAHASSEE,,FL,"32301",US,"8503097373",30.43732,-84.253548,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4420,2017-09-22 11:31:45,StoreSetupTool,2017-10-27 18:38:10
"6250","32100 Las Vegas Boulevard",Suite 462,,PRIMM,,NV,"89019",US,"7028741295",35.610915,-115.38949,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6250,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6251","241 Fort Evans Road NE",Suite 441,,LEESBURG,,VA,"20176",US,"7034439860",39.10732,-77.538284,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6251,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6252","454 Evergreen Court",,,CENTRAL VALLEY,,NY,"10917",US,"8459281819",40.620744,-73.725554,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6252,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6253",Route 16 Main Street,Space B54,,NORTH CONWAY,,NH,"03860",US,"6033566630",44.022933,-71.115831,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6253,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6254","800 Highway 400 S",Suite 973,,DAWSONVILLE,,GA,"30534",US,"7062164192",34.357571,-84.047429,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6254,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"7660","12551 JEFFERSON AVE",Suite #167,,Newport News,,VA,"23602",US,"7578741209",37.130981,-76.516548,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7660,2017-09-12 11:24:24,STR-7660,2017-09-12 11:24:24
"4637","2131 E. CAMELBACK RD",,,Phoenix,,AZ,"85016",US,"6028404457",33.508873,112.038457,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4637,2017-09-12 11:24:24,STR-4637,2017-09-12 11:24:24
"6255","1 Premium Outlet Boulevard",Suite 550,,WRENTHAM,,MA,"02093",US,"5083845320",42.036526,-71.350484,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6255,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6257","2601 S McKenzie Street",Space S6-S7-S8,,FOLEY,,AL,"36535",US,"2519711975",30.375746,-87.679791,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6257,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6258","39 Main Street",,,FREEPORT,,ME,"04032",US,"2078650559",43.856271,-70.105155,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6258,2017-09-22 11:31:46,StoreSetupTool,2017-10-27 18:38:10
"6259","6699 N Landmark Drive",Suite K100,,PARK CITY,,UT,"84098",US,"4356158923",40.73027,-111.550338,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6259,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6260","800 Steven B Tanger Boulevard",Space 1005,,COMMERCE,,GA,"30529",US,"7063368588",34.25181,-83.470642,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6260,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6261","1645 Parkway",Five Oaks Tanger - Space 990,,SEVIERVILLE,,TN,"37862",US,"8654536084",35.833362,-83.570784,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6261,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6262","1770 W Main Street",Building 17 - Suite 1700,,RIVERHEAD,,NY,"11901",US,"6317270919",40.921831,-72.716733,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6262,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6264","651 Kapkowski Road",,,ELIZABETH,,NJ,"07201",US,"9082820712",40.667063,-74.171666,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6264,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6265","800 Prime Outlets Boulevard",,,HAGERSTOWN,,MD,"21740",US,"2404206240",39.60894,-77.73457,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6265,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6266","8111 Concord Mills Boulevard",Suite 308,,CONCORD,,NC,"28027",US,"7049796100",35.368998,-80.722227,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6266,2017-09-22 11:31:47,StoreSetupTool,2017-10-27 18:38:11
"6267","5000 Katy Mills Circle",Space 258,,KATY,,TX,"77494",US,"2816442044",29.776307,-95.811998,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6267,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:11
"6268","94-798 Lumiaina Street",Waikele Premium Outlets - Suite 411,,WAIPAHU,,HI,"96797",US,"8086768689",21.400105,-158.008185,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6268,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:11
"6269","4015 S IH 35",Suite 335,,SAN MARCOS,,TX,"78666",US,"5128050370",29.916327,-97.897759,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6269,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:11
"6270","36445 Seaside Outlet",Suite 1800,,REHOBOTH BEACH,,DE,"19971",US,"3022265270",38.718928,-75.112291,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6270,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:11
"6271","1001 Arney Road",Space 100,,WOODBURN,,OR,"97071",US,"5039821960",45.158493,-122.874629,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6271,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:12
"6272","690 Ventura Boulevard",Space 100,,CAMARILLO,,CA,"93010",US,"8054846817",34.218147,-119.063212,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6272,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:12
"6273","8200 Vineland Avenue",Suite 400,,ORLANDO,,FL,"32821",US,"4072397741",28.386708,-81.492712,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6273,2017-09-22 11:31:48,StoreSetupTool,2017-10-27 18:38:12
"6275","1414 Fording Island Road",Suite G-100,,BLUFFTON,,SC,"29910",US,"8438373008",32.239551,-80.819331,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6275,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6276","240 Opry Mills Drive",Opry Mills - Suite 648,,NASHVILLE,,TN,"37214",US,"6156780768",36.20378,-86.693634,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6276,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6277","12801 W Sunrise Boulevard",Sawgrass Mills,,SUNRISE,,FL,"33323",US,"9548387169",26.146219,-80.326002,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6277,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6278","7000 Arundel Mills Boulevard",Suite 448,,HANOVER,,MD,"21076",US,"4437550153",39.154125,-76.725576,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6278,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6279","2700 Potomac Mills Street",Space 961,,WOODBRIDGE,,VA,"22192",US,"7034976772",38.644076,-77.292638,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6279,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6280","6170 Grand Avenue",Suite 551,,GURNEE,,IL,"60031",US,"8478551198",42.384566,-87.956329,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6280,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6281","4345 Camino de la Plaza",Suite 302,,SAN YSIDRO,,CA,"92173",US,"6199347242",32.545386,-117.040225,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6281,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6282","5610 Paseo Del Norte",Suite 100,,CARLSBAD,,CA,"92008",US,"7608040138",33.127314,-117.323354,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6282,2017-09-22 11:31:49,StoreSetupTool,2017-10-27 18:38:12
"6284","1100 Stanley K Tanger Boulevard",,,LANCASTER,,PA,"17602",US,"7174815630",40.023818,-76.221029,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6284,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6290","11211 120th Avenue",Suite 42-43,,PLEASANT PRAIRIE,,WI,"53158",US,"2628572700",42.513928,-87.948872,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6290,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6291","820 W Stacy Road",Suite 116,,ALLEN,,TX,"75013",US,"9726780880",33.130229,-96.661856,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6291,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6294","1886 Franklin Mills Circle",Suite 511,,PHILADELPHIA,,PA,"19154",US,"2156128950",40.093717,-74.957675,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6294,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6295","10850 Factory Shops Boulevard",,,GULFPORT,,MS,"39503",US,"2288680393",30.427514,-89.097087,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6295,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6346","3000 Grapevine Mills Parkway",Suite S141,,GRAPEVINE,,TX,"76051",US,"9725396136",32.96631,-97.042628,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6346,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6356","3939 I H 35 ???",,,SAN MARCOS,,TX,"78666",US,"5123927220",29.829144,-97.980075,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6356,2017-09-22 11:31:50,StoreSetupTool,2017-10-27 18:38:13
"6357","1900 Military Road",,,NIAGARA FALLS,,NY,"14304",US,"7162983595",43.097221,-78.974978,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-6357,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:13
"7023","4250 W Anthem Way",Suite 135,,PHOENIX,,AZ,"85087",US,"6234653256",33.873872,-112.150229,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7023,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:13
"7621","4630 Baldwin Road",Suite 116,,AUBURN HILLS,,MI,"48326",US,"2484560595",42.706768,-83.306709,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7621,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:14
"7927","1439 State Route 9",Suite 1,,LAKE GEORGE,,NY,"12845",US,"5187431685",43.365557,-73.700824,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7927,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:14
"7983","1 Mills Circle",Suite 834,,ONTARIO,,CA,"91764",US,"9094768269",34.073011,-117.551596,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7983,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:14
"7984","50 Water Street",Lee Premium Outlets - Unit L640,,LEE,,MA,"01238",US,"4132438051",42.296527,-73.235328,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7984,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:14
"7989","7051 S Desert Boulevard",Suite B-201,,EL PASO,,TX,"79932",US,"9158775368",31.911887,-106.583282,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7989,2017-09-22 11:31:51,StoreSetupTool,2017-10-27 18:38:14
"7991","4957 International Drive",Suite 141,,ORLANDO,,FL,"32819",US,"4073634497",28.472734,-81.450469,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7991,2017-09-22 11:31:52,StoreSetupTool,2017-10-27 18:38:14
"7992","4540 Highway 54 I5",Suite I5,,OSAGE BEACH,,MO,"65065",US,"5733020396",38.140431,-92.634211,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7992,2017-09-22 11:31:52,StoreSetupTool,2017-10-27 18:38:14
"7993","5050 Factory Shops Boulevard",Suite 802,,CASTLE ROCK,,CO,"80108",US,"3036880496",39.412429,-104.873849,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7993,2017-09-22 11:31:52,StoreSetupTool,2017-10-27 18:38:14
"7995","18 W Lightcap Road",Suite 327,,POTTSTOWN,,PA,"19464",US,"6107188390",40.236917,-75.572269,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7995,2017-09-22 11:31:52,StoreSetupTool,2017-10-27 18:38:14
"7996","2200 Tanger Boulevard",Suite 630,,WASHINGTON,,PA,"15301",US,"7242285603",40.21644,-80.211292,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7996,2017-09-22 11:31:52,StoreSetupTool,2017-10-27 18:38:14
"551","2778 N Milwaukee Avenue",,,CHICAGO,,IL,"60647",US,"7732520594",41.931601,-87.712012,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-551,2017-09-22 11:41:57,StoreSetupTool,2017-10-27 18:44:49
"1024","622 King Street",,,ALEXANDRIA,,VA,"22314",US,"7036830181",38.804866,-77.04672,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1024,2017-09-22 11:41:57,StoreSetupTool,2017-10-27 18:44:50
"1040","29300 Hempstead Road",Suite 234,,CYPRESS,,TX,"77433",US,"2817580856",29.997176,-95.756603,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1040,2017-09-22 11:41:57,StoreSetupTool,2017-10-27 18:44:50
"1048","1801 SW Wanamaker Road",Suite B9B,,TOPEKA,,KS,"66604",US,"7852712811",39.035412,-95.762019,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1048,2017-09-22 11:41:57,StoreSetupTool,2017-10-27 18:44:50
"1051","5001 Sergeant Road",Suite 340,,SIOUX CITY,,IA,"51106",US,"7122744361",42.448019,-96.342182,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1051,2017-09-22 11:41:58,StoreSetupTool,2017-10-27 18:44:51
"4455","800 HWY 400 South",,,Dawsonville,,GA,"30534",US,"7062161815",34.357814,-84.047948,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4455,2017-08-24 16:57:15,STR-4455,2017-08-24 16:57:15
